"ID","Year","113_Cause_Name","Cause_Name_Year","State","Deaths","Age-adjusted_Death_Rate"
"5051",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Ohio","1176","10"
"5052",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oklahoma","567","15.3"
"5053",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oregon","644","16.2"
"5054",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Pennsylvania","1631","12.2"
"5055",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Rhode Island","118","10.8"
"5056",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Carolina","619","13"
"5057",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Dakota","129","16.3"
"5058",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Tennessee","947","14.6"
"5059",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Texas","2809","11.6"
"5060",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","United States","36909","11.8"
"5061",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Utah","449","17.9"
"5062",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Vermont","87","13"
"5063",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Virginia","963","11.7"
"5064",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Washington","921","13.3"
"5065",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","West Virginia","253","13.1"
"5066",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wisconsin","724","12.5"
"5067",2009,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wyoming","111","20.4"
"5068",2009,"Malignant neoplasms (C00-C97)","Cancer","Alabama","10289","196.3"
"5069",2009,"Malignant neoplasms (C00-C97)","Cancer","Alaska","895","183"
"5070",2009,"Malignant neoplasms (C00-C97)","Cancer","Arizona","10271","152"
"5071",2009,"Malignant neoplasms (C00-C97)","Cancer","Arkansas","6513","198.3"
"5072",2009,"Malignant neoplasms (C00-C97)","Cancer","California","55991","158.8"
"5073",2009,"Malignant neoplasms (C00-C97)","Cancer","Colorado","6950","151.4"
"5074",2009,"Malignant neoplasms (C00-C97)","Cancer","Connecticut","6819","162.8"
"5075",2009,"Malignant neoplasms (C00-C97)","Cancer","Delaware","1813","178.7"
"5076",2009,"Malignant neoplasms (C00-C97)","Cancer","District of Columbia","1131","197.4"
"5077",2009,"Malignant neoplasms (C00-C97)","Cancer","Florida","40932","166.6"
"5078",2009,"Malignant neoplasms (C00-C97)","Cancer","Georgia","15143","175.6"
"5079",2009,"Malignant neoplasms (C00-C97)","Cancer","Hawaii","2244","141.3"
"5080",2009,"Malignant neoplasms (C00-C97)","Cancer","Idaho","2458","158.9"
"5081",2009,"Malignant neoplasms (C00-C97)","Cancer","Illinois","24185","181.8"
"5082",2009,"Malignant neoplasms (C00-C97)","Cancer","Indiana","13093","190.4"
"5083",2009,"Malignant neoplasms (C00-C97)","Cancer","Iowa","6249","170.4"
"5084",2009,"Malignant neoplasms (C00-C97)","Cancer","Kansas","5319","171.9"
"5085",2009,"Malignant neoplasms (C00-C97)","Cancer","Kentucky","9634","204.9"
"5086",2009,"Malignant neoplasms (C00-C97)","Cancer","Louisiana","9098","198.6"
"5087",2009,"Malignant neoplasms (C00-C97)","Cancer","Maine","3133","185.2"
"5088",2009,"Malignant neoplasms (C00-C97)","Cancer","Maryland","10412","176.7"
"5089",2009,"Malignant neoplasms (C00-C97)","Cancer","Massachusetts","13112","175.5"
"5090",2009,"Malignant neoplasms (C00-C97)","Cancer","Michigan","20257","182.2"
"5091",2009,"Malignant neoplasms (C00-C97)","Cancer","Minnesota","9580","168.7"
"5092",2009,"Malignant neoplasms (C00-C97)","Cancer","Mississippi","6131","199.8"
"5093",2009,"Malignant neoplasms (C00-C97)","Cancer","Missouri","12472","185.7"
"5094",2009,"Malignant neoplasms (C00-C97)","Cancer","Montana","1914","163"
"5095",2009,"Malignant neoplasms (C00-C97)","Cancer","Nebraska","3336","165.1"
"5096",2009,"Malignant neoplasms (C00-C97)","Cancer","Nevada","4461","175.3"
"5097",2009,"Malignant neoplasms (C00-C97)","Cancer","New Hampshire","2562","173.3"
"5098",2009,"Malignant neoplasms (C00-C97)","Cancer","New Jersey","16541","169"
"5099",2009,"Malignant neoplasms (C00-C97)","Cancer","New Mexico","3202","149"
"5100",2009,"Malignant neoplasms (C00-C97)","Cancer","New York","35216","164.2"
"5101",2009,"Malignant neoplasms (C00-C97)","Cancer","North Carolina","17513","176.9"
"5102",2009,"Malignant neoplasms (C00-C97)","Cancer","North Dakota","1243","156.3"
"5103",2009,"Malignant neoplasms (C00-C97)","Cancer","Ohio","25149","190.5"
"5104",2009,"Malignant neoplasms (C00-C97)","Cancer","Oklahoma","7639","189.2"
"5105",2009,"Malignant neoplasms (C00-C97)","Cancer","Oregon","7487","172.7"
"5106",2009,"Malignant neoplasms (C00-C97)","Cancer","Pennsylvania","28881","182.5"
"5107",2009,"Malignant neoplasms (C00-C97)","Cancer","Rhode Island","2220","174.9"
"5108",2009,"Malignant neoplasms (C00-C97)","Cancer","South Carolina","9123","182.8"
"5109",2009,"Malignant neoplasms (C00-C97)","Cancer","South Dakota","1503","158.7"
"5110",2009,"Malignant neoplasms (C00-C97)","Cancer","Tennessee","13482","197.5"
"5111",2009,"Malignant neoplasms (C00-C97)","Cancer","Texas","35591","164.4"
"5112",2009,"Malignant neoplasms (C00-C97)","Cancer","United States","567628","173.5"
"5113",2009,"Malignant neoplasms (C00-C97)","Cancer","Utah","2555","124.7"
"5114",2009,"Malignant neoplasms (C00-C97)","Cancer","Vermont","1254","169.2"
"5115",2009,"Malignant neoplasms (C00-C97)","Cancer","Virginia","14122","176.2"
"5116",2009,"Malignant neoplasms (C00-C97)","Cancer","Washington","11922","174.9"
"5117",2009,"Malignant neoplasms (C00-C97)","Cancer","West Virginia","4786","204.2"
"5118",2009,"Malignant neoplasms (C00-C97)","Cancer","Wisconsin","10866","169.5"
"5119",2009,"Malignant neoplasms (C00-C97)","Cancer","Wyoming","936","164.7"
"5120",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Alabama","1180","23.4"
"5121",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Alaska","47","12.7"
"5122",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Arizona","546","8.3"
"5123",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Arkansas","680","21.1"
"5124",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","California","3033","8.6"
"5125",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Colorado","447","10.3"
"5126",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Connecticut","585","13.3"
"5127",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Delaware","176","17.7"
"5128",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","District of Columbia","57","10.4"
"5129",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Florida","3050","12.2"
"5130",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Georgia","1866","23.2"
"5131",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Hawaii","225","14.2"
"5132",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Idaho","186","12.4"
"5133",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Illinois","2695","20.2"
"5134",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Indiana","1442","21.2"
"5135",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Iowa","302","7.6"
"5136",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Kansas","556","17.3"
"5137",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Kentucky","945","21.1"
"5138",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Louisiana","1160","26.6"
"5139",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Maine","272","16.3"
"5140",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Maryland","803","13.9"
"5141",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Massachusetts","1269","16.1"
"5142",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Michigan","1650","14.9"
"5143",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Minnesota","807","13.7"
"5144",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Mississippi","700","23.7"
"5145",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Missouri","1223","18.3"
"5146",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Montana","129","11.3"
"5147",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Nebraska","258","12.1"
"5148",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Nevada","446","19"
"5149",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Hampshire","165","11.4"
"5150",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Jersey","1709","17.2"
"5151",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New Mexico","274","13.2"
"5152",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","New York","2426","11.1"
"5153",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","North Carolina","1828","19.2"
"5154",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","North Dakota","118","13.3"
"5155",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Ohio","1909","14.4"
"5156",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Oklahoma","637","16.2"
"5157",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Oregon","387","8.9"
"5158",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Pennsylvania","3054","18.4"
"5159",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Rhode Island","190","13.7"
"5160",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","South Carolina","893","18.8"
"5161",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","South Dakota","102","10.1"
"5162",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Tennessee","949","14.5"
"5163",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Texas","3694","17.9"
"5164",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","United States","48935","15.1"
"5165",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Utah","212","10.7"
"5166",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Vermont","49","6.8"
"5167",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Virginia","1521","19.7"
"5168",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Washington","509","7.5"
"5169",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","West Virginia","504","21.9"
"5170",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Wisconsin","994","15.1"
"5171",2009,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Kidney disease","Wyoming","76","14"
"5172",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Alabama","2509","52.5"
"5173",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Alaska","332","54.1"
"5174",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Arizona","2956","47.3"
"5175",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Arkansas","1477","50.6"
"5176",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","California","10761","29.5"
"5177",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Colorado","2172","46.3"
"5178",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Connecticut","1386","35.7"
"5179",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Delaware","352","39.6"
"5180",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","District of Columbia","160","27.2"
"5181",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Florida","8939","45.3"
"5182",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Georgia","3774","42"
"5183",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Hawaii","406","28.2"
"5184",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Idaho","649","43.2"
"5185",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Illinois","4218","32.6"
"5186",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Indiana","2558","39.5"
"5187",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Iowa","1266","37.8"
"5188",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kansas","1174","40"
"5189",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Kentucky","2379","55.2"
"5190",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Louisiana","2409","54.9"
"5191",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maine","628","43.4"
"5192",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Maryland","1465","25.6"
"5193",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Massachusetts","2040","29"
"5194",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Michigan","3685","35.7"
"5195",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Minnesota","2010","36.2"
"5196",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Mississippi","1693","57.8"
"5197",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Missouri","2997","48.9"
"5198",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Montana","592","59.1"
"5199",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Nebraska","714","37.1"
"5200",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Nevada","1134","44"
"5201",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Hampshire","488","35.4"
"5202",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Jersey","2436","26.7"
"5203",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New Mexico","1366","69.3"
"5204",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","New York","5042","24.8"
"5205",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","North Carolina","4313","46.4"
"5206",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","North Dakota","342","47.2"
"5207",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Ohio","5093","42.3"
"5208",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Oklahoma","2119","57.2"
"5209",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Oregon","1674","41.7"
"5210",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Pennsylvania","5787","42.1"
"5211",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Rhode Island","480","40.6"
"5212",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","South Carolina","2285","50.4"
"5213",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","South Dakota","381","43.4"
"5214",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Tennessee","3250","51.5"
"5215",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Texas","9189","40.4"
"5216",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","United States","121902","39.3"
"5217",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Utah","881","37.8"
"5218",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Vermont","306","44.5"
"5219",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Virginia","2820","36.2"
"5220",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","Washington","2727","40.8"
"5221",2008,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)","Unintentional injuries","West Virginia","1253","65.5"
