ID,Cause_Name,Deaths,Age-adjusted_Death_Rate,State
6617,Heart disease,2399,171.3,Idaho
6618,Heart disease,27007,208.5,Illinois
6619,Heart disease,14375,220.8,Indiana
6620,Heart disease,7172,187.1,Iowa
6621,Heart disease,5849,186.3,Kansas
6622,Heart disease,10353,241.4,Kentucky
6623,Heart disease,10026,241.4,Louisiana
6624,Heart disease,2815,174.3,Maine
6625,Heart disease,11268,206.6,Maryland
6626,Heart disease,12947,171.7,Massachusetts
6627,Heart disease,24255,228.1,Michigan
6628,Heart disease,7525,134.9,Minnesota
6629,Heart disease,8097,285.4,Mississippi
6630,Heart disease,14749,228.8,Missouri
6631,Heart disease,1869,169.4,Montana
6632,Heart disease,3445,168,Nebraska
6633,Heart disease,5013,233.7,Nevada
6634,Heart disease,2501,181.1,New Hampshire
6635,Heart disease,19548,203.9,New Jersey
6636,Heart disease,3411,179.5,New Mexico
6637,Heart disease,50470,238.2,New York
6638,Heart disease,17271,197.6,North Carolina
6639,Heart disease,1527,182,North Dakota
6640,Heart disease,27886,218.5,Ohio
6641,Heart disease,9798,260.1,Oklahoma
6642,Heart disease,6620,160.9,Oregon
6643,Heart disease,33744,210.4,Pennsylvania
6644,Heart disease,2718,201.5,Rhode Island
6645,Heart disease,9030,206.8,South Carolina
6646,Heart disease,1757,180.6,South Dakota
6647,Heart disease,14642,238,Tennessee
6648,Heart disease,38782,205.2,Texas
6649,Heart disease,631636,205.5,United States
6650,Heart disease,2932,163.7,Utah
6651,Heart disease,1244,177.2,Vermont
6652,Heart disease,14021,195.2,Virginia
6653,Heart disease,10604,168.4,Washington
6654,Heart disease,5311,240.5,West Virginia
6655,Heart disease,11451,181.1,Wisconsin
6656,Heart disease,994,192.9,Wyoming
6657,Influenza and pneumonia,918,19.5,Alabama
6658,Influenza and pneumonia,49,14,Alaska
6659,Influenza and pneumonia,1166,19.6,Arizona
6660,Influenza and pneumonia,772,25.1,Arkansas
6661,Influenza and pneumonia,7338,22.7,California
6662,Influenza and pneumonia,614,15.6,Colorado
6663,Influenza and pneumonia,800,18.2,Connecticut
6664,Influenza and pneumonia,138,15.6,Delaware
6665,Influenza and pneumonia,76,13.7,District of Columbia
6666,Influenza and pneumonia,2454,10.5,Florida
6667,Influenza and pneumonia,1463,20.8,Georgia
6668,Influenza and pneumonia,257,17.2,Hawaii
6669,Influenza and pneumonia,225,16.2,Idaho
6670,Influenza and pneumonia,2668,20.6,Illinois
6671,Influenza and pneumonia,1129,17.4,Indiana
6672,Influenza and pneumonia,770,19.3,Iowa
6673,Influenza and pneumonia,647,20,Kansas
6674,Influenza and pneumonia,927,22.1,Kentucky
6675,Influenza and pneumonia,833,20.6,Louisiana
6676,Influenza and pneumonia,269,16.8,Maine
6677,Influenza and pneumonia,1082,20.1,Maryland
6678,Influenza and pneumonia,1750,22.8,Massachusetts
6679,Influenza and pneumonia,1679,15.9,Michigan
6680,Influenza and pneumonia,630,11,Minnesota
6681,Influenza and pneumonia,621,22.3,Mississippi
6682,Influenza and pneumonia,1285,19.9,Missouri
6683,Influenza and pneumonia,169,15.2,Montana
6684,Cancer,7491,195.2,Oklahoma
6685,Influenza and pneumonia,345,16.3,Nebraska
6686,Influenza and pneumonia,426,20.6,Nevada
6687,Influenza and pneumonia,212,15.4,New Hampshire
6688,Influenza and pneumonia,1315,13.7,New Jersey
6689,Influenza and pneumonia,353,18.9,New Mexico
6690,Influenza and pneumonia,4892,23,New York
6691,Influenza and pneumonia,1705,20.1,North Carolina
6692,Influenza and pneumonia,138,15.3,North Dakota
6693,Influenza and pneumonia,1947,15.3,Ohio
6694,Influenza and pneumonia,879,23.6,Oklahoma
6695,Influenza and pneumonia,522,12.6,Oregon
6696,Influenza and pneumonia,2716,16.5,Pennsylvania
6697,Influenza and pneumonia,268,19.6,Rhode Island
6698,Influenza and pneumonia,724,17.3,South Carolina
6699,Influenza and pneumonia,173,17,South Dakota
6700,Influenza and pneumonia,1535,25.7,Tennessee
6701,Influenza and pneumonia,3342,18.2,Texas
6702,Influenza and pneumonia,56326,18.4,United States
6703,Influenza and pneumonia,343,19.2,Utah
6704,Influenza and pneumonia,77,10.9,Vermont
6705,Influenza and pneumonia,1281,18.4,Virginia
6706,Influenza and pneumonia,814,12.9,Washington
6707,Influenza and pneumonia,459,21.1,West Virginia
6708,Influenza and pneumonia,1014,15.8,Wisconsin
6709,Influenza and pneumonia,117,23.5,Wyoming
6710,Suicide,580,12.4,Alabama
6711,Suicide,135,19.9,Alaska
6712,Suicide,979,16.3,Arizona
6713,Suicide,376,13.3,Arkansas
6714,Suicide,3334,9.3,California
6715,Suicide,730,15.3,Colorado
6716,Suicide,292,8,Connecticut
6717,Suicide,91,10.3,Delaware
6718,Suicide,30,5.2,District of Columbia
6719,Suicide,2440,12.6,Florida
6720,Suicide,923,10.3,Georgia
6721,Suicide,120,9,Hawaii
6722,Suicide,222,15.8,Idaho
6723,Suicide,1010,7.9,Illinois
6724,Suicide,824,13,Indiana
6725,Suicide,334,11.2,Iowa
6726,Suicide,379,13.9,Kansas
6727,Suicide,622,14.6,Kentucky
6728,Suicide,492,11.5,Louisiana
6729,Suicide,158,11,Maine
6730,Suicide,495,8.6,Maryland
6731,Suicide,450,6.7,Massachusetts
6732,Suicide,1139,11.2,Michigan
6733,Suicide,554,10.6,Minnesota
6734,Suicide,325,11.4,Mississippi
6735,Suicide,799,13.5,Missouri
6736,Suicide,189,19.7,Montana
6737,Suicide,202,11.2,Nebraska
6738,Suicide,486,19.3,Nevada
6739,Suicide,151,11.2,New Hampshire
6740,Suicide,585,6.5,New Jersey
6741,Suicide,352,17.9,New Mexico
6742,Suicide,1326,6.7,New York
6743,Suicide,1106,12.2,North Carolina
6744,Suicide,90,13.3,North Dakota
6745,Suicide,1325,11.3,Ohio
6746,Suicide,537,15,Oklahoma
6747,Suicide,579,15.3,Oregon
6748,Suicide,1396,10.8,Pennsylvania
6749,Suicide,90,8.2,Rhode Island
6750,Suicide,524,11.8,South Carolina
6751,Suicide,125,16,South Dakota
6752,Suicide,874,14.1,Tennessee
6753,Suicide,2347,10.3,Texas
6754,Suicide,33300,11,United States
6755,Suicide,362,16,Utah
6756,Suicide,81,12.2,Vermont
6757,Suicide,876,11.1,Virginia
6758,Suicide,809,12.3,Washington
6759,Suicide,269,14,West Virginia
6760,Suicide,670,12,Wisconsin
6761,Suicide,116,21.7,Wyoming
6762,Cancer,9899,199.4,Alabama
6763,Cancer,790,177.8,Alaska
6764,Cancer,9919,160,Arizona
6765,Cancer,6177,196.7,Arkansas
6766,Cancer,54140,164.5,California
6767,Cancer,6550,157.5,Colorado
6768,Cancer,7044,175.5,Connecticut
6769,Cancer,1780,190.7,Delaware
6770,Cancer,1178,210.5,District of Columbia
6771,Cancer,40415,174.6,Florida
6772,Cancer,14474,184,Georgia
6773,Cancer,2171,147.8,Hawaii
6774,Cancer,2306,163.2,Idaho
6775,Cancer,24084,188.7,Illinois
6776,Cancer,12903,197.5,Indiana
6777,Cancer,6359,179,Iowa
6778,Cancer,5343,180.1,Kansas
6779,Cancer,9394,212,Kentucky
6780,Cancer,8853,206.1,Louisiana
6781,Cancer,3089,192.7,Maine
6782,Cancer,10350,187,Maryland
6783,Cancer,13407,187.5,Massachusetts
6784,Cancer,20192,190.5,Michigan
6785,Cancer,9079,170.7,Minnesota
6786,Cancer,6236,212.7,Mississippi
6787,Cancer,12519,195.8,Missouri
6788,Cancer,1943,177.9,Montana
6789,Cancer,3430,176.6,Nebraska
6790,Cancer,4226,184.5,Nevada
6791,Cancer,2534,183.9,New Hampshire
6792,Cancer,17180,183,New Jersey
6793,Cancer,3147,158.5,New Mexico
6794,Cancer,35284,170.9,New York
6795,Cancer,17318,191.4,North Carolina
6796,Cancer,1387,180.2,North Dakota
6797,Cancer,24975,197.3,Ohio
6798,Cancer,7309,180.9,Oregon
6799,Cancer,29172,190.5,Pennsylvania
6800,Cancer,2250,181.4,Rhode Island
6801,Cancer,8853,194.7,South Carolina
6802,Cancer,1570,173.1,South Dakota
6803,Cancer,13051,204.6,Tennessee
6804,Cancer,34939,176.1,Texas
6805,Cancer,559888,181.8,United States
6806,Cancer,2615,139.9,Utah
6807,Cancer,1214,172.6,Vermont
6808,Cancer,13829,185.3,Virginia
6809,Cancer,11055,175.3,Washington
6810,Cancer,4613,203.6,West Virginia
6811,Cancer,10925,179.9,Wisconsin
6812,Cancer,927,174.6,Wyoming
6813,Kidney disease,1104,23,Alabama
6814,Kidney disease,44,12.9,Alaska
6815,Kidney disease,565,9.3,Arizona
6816,Kidney disease,616,20,Arkansas
6817,Kidney disease,2676,8.2,California
6818,Kidney disease,472,12.1,Colorado
6819,Kidney disease,567,13.5,Connecticut
6820,Kidney disease,152,16.9,Delaware
6821,Kidney disease,68,12.2,District of Columbia
6822,Kidney disease,2620,11.2,Florida
6823,Kidney disease,1668,22.5,Georgia
6824,Kidney disease,179,12.2,Hawaii
6825,Kidney disease,130,9.4,Idaho
6826,Kidney disease,2502,19.5,Illinois
6827,Kidney disease,1372,21.1,Indiana
6828,Kidney disease,225,5.8,Iowa
6829,Kidney disease,594,19,Kansas
6830,Kidney disease,922,21.6,Kentucky
6831,Kidney disease,1074,26.1,Louisiana
6832,Kidney disease,252,15.7,Maine
6833,Kidney disease,767,14.2,Maryland
6834,Kidney disease,1406,18.7,Massachusetts
6835,Kidney disease,1673,15.9,Michigan
6836,Kidney disease,711,12.9,Minnesota
6837,Kidney disease,673,23.7,Mississippi
6838,Kidney disease,1118,17.4,Missouri
6839,Kidney disease,132,12,Montana
6840,Kidney disease,249,12.3,Nebraska
6841,Kidney disease,475,22.7,Nevada
6842,Kidney disease,160,11.8,New Hampshire
6843,Kidney disease,1645,17.3,New Jersey
6844,Kidney disease,262,13.4,New Mexico
6845,Kidney disease,2351,11.2,New York
6846,Kidney disease,1661,19.1,North Carolina
6847,Kidney disease,59,6.6,North Dakota
6848,Kidney disease,1758,13.9,Ohio
6849,Kidney disease,594,15.9,Oklahoma
6850,Kidney disease,353,8.8,Oregon
6851,Kidney disease,3084,19.3,Pennsylvania
6852,Kidney disease,167,12.9,Rhode Island
6853,Kidney disease,846,19.5,South Carolina
6854,Kidney disease,62,6.4,South Dakota
6855,Kidney disease,768,12.6,Tennessee
6856,Kidney disease,2995,15.8,Texas
6857,Kidney disease,45344,14.8,United States
6858,Kidney disease,210,11.6,Utah
6859,Kidney disease,52,7.4,Vermont
6860,Kidney disease,1400,19.6,Virginia
6861,Kidney disease,423,6.7,Washington
6862,Kidney disease,468,21,West Virginia
6863,Kidney disease,962,15.4,Wisconsin
6864,Kidney disease,58,11.6,Wyoming
6865,Unintentional injuries,2395,51.9,Alabama
6866,Unintentional injuries,313,50.8,Alaska
6867,Unintentional injuries,3150,54.7,Arizona
6868,Unintentional injuries,1329,47,Arkansas
6869,Unintentional injuries,11129,31.7,California
6870,Unintentional injuries,1947,44.1,Colorado
6871,Unintentional injuries,1134,30.3,Connecticut
6872,Unintentional injuries,293,34.5,Delaware
6873,Unintentional injuries,207,35.8,District of Columbia
6874,Unintentional injuries,8868,47.1,Florida
6875,Unintentional injuries,3762,45,Georgia
6876,Unintentional injuries,436,32,Hawaii
6877,Unintentional injuries,606,43.7,Idaho
6878,Unintentional injuries,4182,33,Illinois
6879,Unintentional injuries,2480,39.3,Indiana
6880,Unintentional injuries,1202,36.7,Iowa
6881,Unintentional injuries,1149,40.6,Kansas
6882,Unintentional injuries,2405,57.4,Kentucky
6883,Unintentional injuries,3072,68.5,Louisiana
6884,Unintentional injuries,579,41.7,Maine
6885,Unintentional injuries,1376,25,Maryland
6886,Unintentional injuries,1907,28,Massachusetts
6887,Unintentional injuries,3451,34,Michigan
6888,Unintentional injuries,1922,36.2,Minnesota
6889,Unintentional injuries,1936,67.1,Mississippi
6890,Unintentional injuries,2848,47.8,Missouri
6891,Unintentional injuries,524,53.2,Montana
6892,Unintentional injuries,704,37.4,Nebraska
6893,Unintentional injuries,1104,47,Nevada
6894,Unintentional injuries,477,36.3,New Hampshire
6895,Unintentional injuries,2561,28.8,New Jersey
6896,Unintentional injuries,1267,67,New Mexico
6897,Unintentional injuries,4645,23.3,New York
6898,Unintentional injuries,4123,47.9,North Carolina
6899,Unintentional injuries,287,39.7,North Dakota
6900,Unintentional injuries,4438,37.7,Ohio
6901,Unintentional injuries,2005,56.1,Oklahoma
6902,Unintentional injuries,1469,38.8,Oregon
6903,Unintentional injuries,5446,40.8,Pennsylvania
6904,Unintentional injuries,334,27.6,Rhode Island
6905,Unintentional injuries,2272,53.4,South Carolina
6906,Unintentional injuries,402,48.7,South Dakota
6907,Unintentional injuries,3147,52.6,Tennessee
6908,Unintentional injuries,8598,40.4,Texas
6909,Unintentional injuries,117809,39.5,United States
6910,Unintentional injuries,743,34.6,Utah
6911,Unintentional injuries,272,42.1,Vermont
6912,Unintentional injuries,2638,35.6,Virginia
6913,Unintentional injuries,2543,40.4,Washington
6914,Unintentional injuries,940,49.6,West Virginia
6915,Unintentional injuries,2490,42.8,Wisconsin
6916,Unintentional injuries,302,58.7,Wyoming
6917,All causes,47090,1001.3,Alabama
6918,All causes,3168,762.3,Alaska
6919,All causes,45827,786.7,Arizona
6920,All causes,28055,931.5,Arkansas
6921,All causes,237037,730.7,California
6922,All causes,29627,752.1,Colorado
6923,All causes,29467,717.7,Connecticut
6924,All causes,7472,851.4,Delaware
6925,All causes,5483,970.6,District of Columbia
6926,All causes,170791,761.9,Florida
6927,All causes,66736,910.5,Georgia
6928,All causes,9136,638.3,Hawaii
6929,All causes,10556,781.2,Idaho
6930,All causes,103974,817.5,Illinois
6931,All causes,55675,874.3,Indiana
6932,All causes,27811,757.5,Iowa
6933,All causes,24682,816.8,Kansas
6934,All causes,40223,954.7,Kentucky
6935,All causes,44355,1023.7,Louisiana
6936,All causes,12868,828.2,Maine
6937,All causes,43892,818.1,Maryland
6938,All causes,53874,741.6,Massachusetts
6939,All causes,86867,838.6,Michigan
6940,All causes,37535,698.6,Minnesota
6941,All causes,29196,1028.7,Mississippi
6942,All causes,54656,873.3,Missouri
6943,All causes,8528,807.1,Montana
6944,All causes,14963,757.8,Nebraska
6945,All causes,19029,904.8,Nevada
6946,All causes,10194,766.7,New Hampshire
6947,All causes,71963,772.4,New Jersey
6948,All causes,14983,800.1,New Mexico
6949,All causes,152427,738,New York
6950,All causes,74638,881.3,North Carolina
6951,All causes,5744,716.3,North Dakota
6952,All causes,109031,879.1,Ohio
6953,All causes,36180,981.4,Oklahoma
6954,All causes,31091,787.6,Oregon
6955,All causes,129532,844.4,Pennsylvania
6956,All causes,10007,781.2,Rhode Island
6957,All causes,38707,920.9,South Carolina
6958,All causes,7086,770.7,South Dakota
6959,All causes,57260,956.6,Tennessee
6960,All causes,156457,832.1,Texas
6961,All causes,2448017,815,United States
6962,All causes,13432,749.4,Utah
6963,All causes,5066,751.6,Vermont
6964,All causes,57855,817.4,Virginia
6965,All causes,46203,757.6,Washington
6966,All causes,20780,965.1,West Virginia
6967,All causes,46709,765.9,Wisconsin
6968,All causes,4099,806.5,Wyoming
6969,Alzheimer's disease,1501,33.4,Alabama
6970,Alzheimer's disease,61,22.2,Alaska
6971,Alzheimer's disease,1831,33,Arizona
6972,Alzheimer's disease,686,22.8,Arkansas
6973,Alzheimer's disease,7706,24.6,California
6974,Alzheimer's disease,1064,29.5,Colorado
6975,Alzheimer's disease,777,17.4,Connecticut
6976,Alzheimer's disease,180,21.2,Delaware
6977,Alzheimer's disease,112,19.7,District of Columbia
6978,Alzheimer's disease,4608,19.4,Florida
6979,Alzheimer's disease,1745,27.4,Georgia
6980,Alzheimer's disease,192,13.1,Hawaii
6981,Alzheimer's disease,407,30.7,Idaho
6982,Alzheimer's disease,2827,21.9,Illinois
6983,Alzheimer's disease,1651,26,Indiana
6984,Alzheimer's disease,1082,26.5,Iowa
6985,Alzheimer's disease,912,28.1,Kansas
6986,Alzheimer's disease,1147,28.7,Kentucky
6987,Alzheimer's disease,1405,34.8,Louisiana
6988,Alzheimer's disease,476,29.9,Maine
6989,Alzheimer's disease,958,18.7,Maryland
6990,Alzheimer's disease,1638,21.1,Massachusetts
6991,Alzheimer's disease,2359,22.9,Michigan
6992,Alzheimer's disease,1320,23.5,Minnesota
6993,Alzheimer's disease,721,26.6,Mississippi
6994,Alzheimer's disease,1635,25.6,Missouri
6995,Alzheimer's disease,267,24.6,Montana
6996,Alzheimer's disease,473,22.3,Nebraska
6997,Alzheimer's disease,310,18.1,Nevada
6998,Alzheimer's disease,376,28.3,New Hampshire
6999,Alzheimer's disease,1815,19,New Jersey
7000,Alzheimer's disease,327,18.7,New Mexico
7001,Alzheimer's disease,2065,9.7,New York
7002,Alzheimer's disease,2417,30.5,North Carolina
7003,Alzheimer's disease,287,31.5,North Dakota
7004,Alzheimer's disease,3478,27.7,Ohio
7005,Alzheimer's disease,1012,28,Oklahoma
7006,Alzheimer's disease,1239,30.5,Oregon
7007,Alzheimer's disease,3429,20.7,Pennsylvania
7008,Alzheimer's disease,298,20.9,Rhode Island
7009,Alzheimer's disease,1316,34.3,South Carolina
7010,Alzheimer's disease,290,28.3,South Dakota
7011,Alzheimer's disease,2033,36.1,Tennessee
7012,Alzheimer's disease,4629,27.4,Texas
7013,Alzheimer's disease,71599,24,United States
7014,Alzheimer's disease,368,22.4,Utah
7015,Alzheimer's disease,184,27.1,Vermont
7016,Alzheimer's disease,1550,23.6,Virginia
7017,Alzheimer's disease,2309,38.2,Washington
7018,Alzheimer's disease,504,23.6,West Virginia
7019,Alzheimer's disease,1512,23.5,Wisconsin
7020,Alzheimer's disease,110,22.8,Wyoming
7021,Stroke,2952,63.4,Alabama
7022,Stroke,178,54.9,Alaska
7023,Stroke,2364,41.4,Arizona
7024,Stroke,1847,61.2,Arkansas
7025,Stroke,15585,49,California
7026,Stroke,1599,42.6,Colorado
7027,Stroke,1528,36.2,Connecticut
7028,Stroke,384,44.3,Delaware
7029,Stroke,231,41.2,District of Columbia
7030,Stroke,9361,40.3,Florida
7031,Stroke,3854,55.6,Georgia
7032,Stroke,688,47.6,Hawaii
7033,Stroke,718,53.9,Idaho
7034,Stroke,6252,49,Illinois
7035,Stroke,3296,51.9,Indiana
7036,Stroke,1902,49.2,Iowa
7037,Stroke,1571,50.3,Kansas
7038,Stroke,2168,52.5,Kentucky
7039,Stroke,2469,58,Louisiana
7040,Stroke,693,43.8,Maine
7041,Stroke,2476,47.1,Maryland
7042,Stroke,2977,39.8,Massachusetts
7043,Stroke,5057,48.9,Michigan
7044,Stroke,2379,43.5,Minnesota
7045,Stroke,1622,58,Mississippi
7046,Stroke,3347,52.9,Missouri
7047,Stroke,522,48.6,Montana
7048,Stroke,986,48.4,Nebraska
7049,Stroke,945,48.2,Nevada
7050,Stroke,497,37.7,New Hampshire
7051,Stroke,3614,38.5,New Jersey
7052,Stroke,730,40.1,New Mexico
7053,Stroke,6622,31.7,New York
7054,Stroke,4861,59,North Carolina
7055,Stroke,368,43,North Dakota
7056,Stroke,6279,50.2,Ohio
7057,Stroke,2235,60.9,Oklahoma
7058,Stroke,2289,57.2,Oregon
7059,Stroke,7650,48,Pennsylvania
7060,Stroke,533,39.9,Rhode Island
7061,Stroke,2458,60.2,South Carolina
7062,Stroke,511,52.7,South Dakota
7063,Stroke,3659,62.7,Tennessee
7064,Stroke,9366,52.4,Texas
7065,Stroke,143579,48,United States
7066,Stroke,794,46.9,Utah
7067,Stroke,260,38.2,Vermont
7068,Stroke,3675,53.7,Virginia
7069,Stroke,2895,48.1,Washington
7070,Stroke,1151,53.2,West Virginia
7071,Stroke,2960,47.4,Wisconsin
7072,Stroke,221,45.1,Wyoming
7073,CLRD,2382,50.1,Alabama
7074,CLRD,158,42.7,Alaska
7075,CLRD,2821,48,Arizona
7076,CLRD,1559,51.1,Arkansas
7077,CLRD,13188,41.8,California
7078,CLRD,1914,50.9,Colorado
7079,CLRD,1471,36.1,Connecticut
7080,CLRD,411,46.8,Delaware
7081,CLRD,132,24,District of Columbia
7082,CLRD,9482,40.4,Florida
7083,CLRD,3411,48.4,Georgia
7084,CLRD,287,19.8,Hawaii
7085,CLRD,717,54.1,Idaho
7086,CLRD,5067,40.4,Illinois
7087,CLRD,3471,54.8,Indiana
7088,CLRD,1703,47,Iowa
7089,CLRD,1567,52.7,Kansas
7090,CLRD,2578,61,Kentucky
7091,CLRD,1906,44.6,Louisiana
7092,CLRD,830,53.2,Maine
7093,CLRD,1908,36.5,Maryland
7094,CLRD,2647,36.6,Massachusetts
7095,CLRD,4466,43.4,Michigan
7096,CLRD,1965,37.4,Minnesota
7097,CLRD,1473,52,Mississippi
7098,CLRD,3085,49.2,Missouri
7099,CLRD,580,54.9,Montana
7100,CLRD,949,48.7,Nebraska
7101,CLRD,1227,60.4,Nevada
7102,CLRD,630,48.2,New Hampshire
7103,CLRD,3148,34,New Jersey
7104,CLRD,855,46.2,New Mexico
7105,CLRD,6818,33.2,New York
7106,CLRD,4149,49.2,North Carolina
7107,CLRD,272,34.4,North Dakota
7108,CLRD,6580,52.8,Ohio
7109,CLRD,2368,63.6,Oklahoma
7110,CLRD,1837,47,Oregon
7111,CLRD,6149,39.3,Pennsylvania
7112,CLRD,523,40.6,Rhode Island
7113,CLRD,1977,46.7,South Carolina
7114,CLRD,440,48.1,South Dakota
7115,CLRD,3185,52.9,Tennessee
7116,CLRD,7988,44.1,Texas
7117,CLRD,130933,43.9,United States
7118,CLRD,592,34.4,Utah
7119,CLRD,381,57.1,Vermont
7120,CLRD,2897,41.8,Virginia
7121,CLRD,2699,45.4,Washington
7122,CLRD,1350,60.5,West Virginia
7123,CLRD,2449,40.7,Wisconsin
7124,CLRD,291,57.6,Wyoming
7125,Diabetes,1429,29.9,Alabama
7126,Diabetes,93,22.4,Alaska
7127,Diabetes,1208,20.4,Arizona
7128,Diabetes,824,27.1,Arkansas
7129,Diabetes,7697,23.8,California
7130,Diabetes,753,19.3,Colorado
7131,Diabetes,811,20,Connecticut
7132,Diabetes,233,26.5,Delaware
7133,Diabetes,192,34.4,District of Columbia
