ID,Cause_Name,State
5911,Stroke,North Dakota
5912,Stroke,Ohio
5913,Stroke,Oklahoma
5914,Stroke,Oregon
5915,Stroke,Pennsylvania
5916,Stroke,Rhode Island
5917,Stroke,South Carolina
5918,Stroke,South Dakota
5919,Stroke,Tennessee
5920,Stroke,Texas
5921,Stroke,United States
5922,Stroke,Utah
5923,Stroke,Vermont
5924,Stroke,Virginia
5925,Stroke,Washington
5926,Stroke,West Virginia
5927,Stroke,Wisconsin
5928,Stroke,Wyoming
5929,CLRD,Alabama
5930,CLRD,Alaska
5931,CLRD,Arizona
5932,CLRD,Arkansas
5933,CLRD,California
5934,CLRD,Colorado
5935,CLRD,Connecticut
5936,CLRD,Delaware
5937,CLRD,District of Columbia
5938,CLRD,Florida
5939,CLRD,Georgia
5940,CLRD,Hawaii
5941,CLRD,Idaho
5942,CLRD,Illinois
5943,CLRD,Indiana
5944,CLRD,Iowa
5945,CLRD,Kansas
5946,CLRD,Kentucky
5947,CLRD,Louisiana
5948,CLRD,Maine
5949,CLRD,Maryland
5950,CLRD,Massachusetts
5951,CLRD,Michigan
5952,CLRD,Minnesota
5953,CLRD,Mississippi
5954,CLRD,Missouri
5955,CLRD,Montana
5956,CLRD,Nebraska
5957,CLRD,Nevada
5958,CLRD,New Hampshire
5959,CLRD,New Jersey
5960,CLRD,New Mexico
5961,CLRD,New York
5962,CLRD,North Carolina
5963,CLRD,North Dakota
5964,CLRD,Ohio
5965,CLRD,Oklahoma
5966,CLRD,Oregon
5967,CLRD,Pennsylvania
5968,CLRD,Rhode Island
5969,CLRD,South Carolina
5970,CLRD,South Dakota
5971,CLRD,Tennessee
5972,CLRD,Texas
5973,CLRD,United States
5974,CLRD,Utah
5975,CLRD,Vermont
5976,CLRD,Virginia
5977,CLRD,Washington
5978,CLRD,West Virginia
5979,CLRD,Wisconsin
5980,CLRD,Wyoming
5981,Diabetes,Alabama
5982,Diabetes,Alaska
5983,Diabetes,Arizona
5984,Diabetes,Arkansas
5985,Diabetes,California
5986,Diabetes,Colorado
5987,Diabetes,Connecticut
5988,Diabetes,Delaware
5989,Diabetes,District of Columbia
5990,Diabetes,Florida
5991,Diabetes,Georgia
5992,Diabetes,Hawaii
5993,Diabetes,Idaho
5994,Diabetes,Illinois
5995,Diabetes,Indiana
5996,Diabetes,Iowa
5997,Diabetes,Kansas
5998,Diabetes,Kentucky
5999,Diabetes,Louisiana
6000,Diabetes,Maine
6001,Diabetes,Maryland
6002,Diabetes,Massachusetts
6003,Diabetes,Michigan
6004,Diabetes,Minnesota
6005,Diabetes,Mississippi
6006,Diabetes,Missouri
6007,Diabetes,Montana
6008,Diabetes,Nebraska
6009,Diabetes,Nevada
6010,Diabetes,New Hampshire
6011,Diabetes,New Jersey
6012,Diabetes,New Mexico
6013,Diabetes,New York
6014,Diabetes,North Carolina
6015,Diabetes,North Dakota
6016,Diabetes,Ohio
6017,Diabetes,Oklahoma
6018,Diabetes,Oregon
6019,Diabetes,Pennsylvania
6020,Diabetes,Rhode Island
6021,Diabetes,South Carolina
6022,Diabetes,South Dakota
6023,Diabetes,Tennessee
6024,Diabetes,Texas
6025,Diabetes,United States
6026,Diabetes,Utah
6027,Diabetes,Vermont
6028,Diabetes,Virginia
6029,Diabetes,Washington
6030,Diabetes,West Virginia
6031,Diabetes,Wisconsin
6032,Diabetes,Wyoming
6033,Heart disease,Alabama
6034,Heart disease,Alaska
6035,Heart disease,Arizona
6036,Heart disease,Arkansas
6037,Heart disease,California
6038,Heart disease,Colorado
6039,Heart disease,Connecticut
6040,Heart disease,Delaware
6041,Heart disease,District of Columbia
6042,Heart disease,Florida
6043,Heart disease,Georgia
6044,Heart disease,Hawaii
6045,Heart disease,Idaho
6046,Heart disease,Illinois
6047,Heart disease,Indiana
6048,Heart disease,Iowa
6049,Heart disease,Kansas
6050,Heart disease,Kentucky
6051,Heart disease,Louisiana
6052,Heart disease,Maine
6053,Heart disease,Maryland
6054,Heart disease,Massachusetts
6055,Heart disease,Michigan
6056,Heart disease,Minnesota
6057,Heart disease,Mississippi
6058,Heart disease,Missouri
6059,Heart disease,Montana
6060,Heart disease,Nebraska
6061,Heart disease,Nevada
6062,Heart disease,New Hampshire
6063,Heart disease,New Jersey
6064,Heart disease,New Mexico
6065,Heart disease,New York
6066,Heart disease,North Carolina
6067,Heart disease,North Dakota
6068,Heart disease,Ohio
6069,Heart disease,Oklahoma
6070,Heart disease,Oregon
6071,Heart disease,Pennsylvania
6072,Heart disease,Rhode Island
6073,Heart disease,South Carolina
6074,Heart disease,South Dakota
6075,Heart disease,Tennessee
6076,Heart disease,Texas
6077,Heart disease,United States
6078,Heart disease,Utah
6079,Heart disease,Vermont
6080,Heart disease,Virginia
6081,Heart disease,Washington
6082,Heart disease,West Virginia
6083,Heart disease,Wisconsin
6084,Heart disease,Wyoming
6085,Influenza and pneumonia,Alabama
6086,Influenza and pneumonia,Alaska
6087,Influenza and pneumonia,Arizona
6088,Influenza and pneumonia,Arkansas
6089,Influenza and pneumonia,California
6090,Influenza and pneumonia,Colorado
6091,Influenza and pneumonia,Connecticut
6092,Influenza and pneumonia,Delaware
6093,Influenza and pneumonia,District of Columbia
6094,Influenza and pneumonia,Florida
6095,Influenza and pneumonia,Georgia
6096,Influenza and pneumonia,Hawaii
6097,Influenza and pneumonia,Idaho
6098,Influenza and pneumonia,Illinois
6099,Influenza and pneumonia,Indiana
6100,Influenza and pneumonia,Iowa
6101,Influenza and pneumonia,Kansas
6102,Influenza and pneumonia,Kentucky
6103,Influenza and pneumonia,Louisiana
6104,Influenza and pneumonia,Maine
6105,Influenza and pneumonia,Maryland
6106,Influenza and pneumonia,Massachusetts
6107,Influenza and pneumonia,Michigan
6108,Influenza and pneumonia,Minnesota
6109,Influenza and pneumonia,Mississippi
6110,Influenza and pneumonia,Missouri
6111,Influenza and pneumonia,Montana
6112,Influenza and pneumonia,Nebraska
6113,Influenza and pneumonia,Nevada
6114,Influenza and pneumonia,New Hampshire
6115,Influenza and pneumonia,New Jersey
6116,Influenza and pneumonia,New Mexico
6117,Influenza and pneumonia,New York
6118,Influenza and pneumonia,North Carolina
6119,Influenza and pneumonia,North Dakota
6120,Influenza and pneumonia,Ohio
6121,Influenza and pneumonia,Oklahoma
6122,Influenza and pneumonia,Oregon
6123,Influenza and pneumonia,Pennsylvania
6124,Influenza and pneumonia,Rhode Island
6125,Influenza and pneumonia,South Carolina
6126,Influenza and pneumonia,South Dakota
6127,Influenza and pneumonia,Tennessee
6128,Influenza and pneumonia,Texas
6129,Influenza and pneumonia,United States
6130,Influenza and pneumonia,Utah
6131,Influenza and pneumonia,Vermont
6132,Influenza and pneumonia,Virginia
6133,Influenza and pneumonia,Washington
6134,Influenza and pneumonia,West Virginia
6135,Influenza and pneumonia,Wisconsin
6136,Influenza and pneumonia,Wyoming
6137,Suicide,Alabama
6138,Suicide,Alaska
6139,Suicide,Arizona
6140,Suicide,Arkansas
6141,Suicide,California
6142,Suicide,Colorado
6143,Suicide,Connecticut
6144,Suicide,Delaware
6145,Suicide,District of Columbia
6146,Suicide,Florida
6147,Suicide,Georgia
6148,Suicide,Hawaii
6149,Suicide,Idaho
6150,Suicide,Illinois
6151,Suicide,Indiana
6152,Suicide,Iowa
6153,Suicide,Kansas
6154,Suicide,Kentucky
6155,Suicide,Louisiana
6156,Suicide,Maine
6157,Suicide,Maryland
6158,Suicide,Massachusetts
6159,Suicide,Michigan
6160,Suicide,Minnesota
6161,Suicide,Mississippi
6162,Suicide,Missouri
6163,Suicide,Montana
6164,Suicide,Nebraska
6165,Suicide,Nevada
6166,Suicide,New Hampshire
6167,Suicide,New Jersey
6168,Suicide,New Mexico
6169,Suicide,New York
6170,Suicide,North Carolina
6171,Suicide,North Dakota
6172,Suicide,Ohio
6173,Suicide,Oklahoma
6174,Suicide,Oregon
6175,Suicide,Pennsylvania
6176,Suicide,Rhode Island
6177,Suicide,South Carolina
6178,Suicide,South Dakota
6179,Suicide,Tennessee
6180,Suicide,Texas
6181,Suicide,United States
6182,Suicide,Utah
6183,Suicide,Vermont
6184,Suicide,Virginia
6185,Suicide,Washington
6186,Suicide,West Virginia
6187,Suicide,Wisconsin
6188,Suicide,Wyoming
6189,Cancer,Alabama
6190,Cancer,Alaska
6191,Cancer,Arizona
6192,Cancer,Arkansas
6193,Cancer,California
6194,Cancer,Colorado
6195,Cancer,Connecticut
6196,Cancer,Delaware
6197,Cancer,District of Columbia
6198,Cancer,Florida
6199,Cancer,Georgia
6200,Cancer,Hawaii
6201,Cancer,Idaho
6202,Cancer,Illinois
6203,Cancer,Indiana
6204,Cancer,Iowa
6205,Cancer,Kansas
6206,Cancer,Kentucky
6207,Cancer,Louisiana
6208,Cancer,Maine
6209,Cancer,Maryland
6210,Cancer,Massachusetts
6211,Cancer,Michigan
6212,Cancer,Minnesota
6213,Cancer,Mississippi
6214,Cancer,Missouri
6215,Cancer,Montana
6216,Cancer,Nebraska
6217,Cancer,Nevada
6218,Cancer,New Hampshire
6219,Cancer,New Jersey
6220,Cancer,New Mexico
6221,Cancer,New York
6222,Cancer,North Carolina
6223,Cancer,North Dakota
6224,Cancer,Ohio
6225,Cancer,Oklahoma
6226,Cancer,Oregon
6227,Cancer,Pennsylvania
6228,Cancer,Rhode Island
6229,Cancer,South Carolina
6230,Cancer,South Dakota
6231,Cancer,Tennessee
6232,Cancer,Texas
6233,Cancer,United States
6234,Cancer,Utah
6235,Cancer,Vermont
6236,Cancer,Virginia
6237,Cancer,Washington
6238,Cancer,West Virginia
6239,Cancer,Wisconsin
6240,Cancer,Wyoming
6241,Kidney disease,Alabama
6242,Kidney disease,Alaska
6243,Kidney disease,Arizona
6244,Kidney disease,Arkansas
6245,Kidney disease,California
6246,Kidney disease,Colorado
6247,Kidney disease,Connecticut
6248,Kidney disease,Delaware
6249,Kidney disease,District of Columbia
6250,Kidney disease,Florida
6251,Kidney disease,Georgia
6252,Kidney disease,Hawaii
6253,Kidney disease,Idaho
6254,Kidney disease,Illinois
6255,Kidney disease,Indiana
6256,Kidney disease,Iowa
6257,Kidney disease,Kansas
6258,Kidney disease,Kentucky
6259,Kidney disease,Louisiana
6260,Kidney disease,Maine
6261,Kidney disease,Maryland
6262,Kidney disease,Massachusetts
6263,Kidney disease,Michigan
6264,Kidney disease,Minnesota
6265,Kidney disease,Mississippi
6266,Kidney disease,Missouri
6267,Kidney disease,Montana
6268,Kidney disease,Nebraska
6269,Kidney disease,Nevada
6270,Kidney disease,New Hampshire
6271,Kidney disease,New Jersey
6272,Kidney disease,New Mexico
6273,Kidney disease,New York
6274,Kidney disease,North Carolina
6275,Kidney disease,North Dakota
6276,Kidney disease,Ohio
6277,Kidney disease,Oklahoma
6278,Kidney disease,Oregon
6279,Kidney disease,Pennsylvania
6280,Kidney disease,Rhode Island
6281,Kidney disease,South Carolina
6282,Kidney disease,South Dakota
6283,Kidney disease,Tennessee
6284,Kidney disease,Texas
6285,Kidney disease,United States
6286,Kidney disease,Utah
6287,Kidney disease,Vermont
6288,Kidney disease,Virginia
6289,Kidney disease,Washington
6290,Kidney disease,West Virginia
6291,Kidney disease,Wisconsin
6292,Kidney disease,Wyoming
6293,Unintentional injuries,Alabama
6294,Unintentional injuries,Alaska
6295,Unintentional injuries,Arizona
6296,Unintentional injuries,Arkansas
6297,Unintentional injuries,California
6298,Unintentional injuries,Colorado
6299,Unintentional injuries,Connecticut
6300,Unintentional injuries,Delaware
6301,Unintentional injuries,District of Columbia
6302,Unintentional injuries,Florida
6303,Unintentional injuries,Georgia
6304,Unintentional injuries,Hawaii
6305,Unintentional injuries,Idaho
6306,Unintentional injuries,Illinois
6307,Unintentional injuries,Indiana
6308,Unintentional injuries,Iowa
6309,Unintentional injuries,Kansas
6310,Unintentional injuries,Kentucky
6311,Unintentional injuries,Louisiana
6312,Unintentional injuries,Maine
6313,Unintentional injuries,Maryland
6314,Unintentional injuries,Massachusetts
6315,Unintentional injuries,Michigan
6316,Unintentional injuries,Minnesota
6317,Unintentional injuries,Mississippi
6318,Unintentional injuries,Missouri
6319,Unintentional injuries,Montana
6320,Unintentional injuries,Nebraska
6321,Unintentional injuries,Nevada
6322,Unintentional injuries,New Hampshire
6323,Unintentional injuries,New Jersey
6324,Unintentional injuries,New Mexico
6325,Unintentional injuries,New York
6326,Unintentional injuries,North Carolina
6327,Unintentional injuries,North Dakota
6328,Unintentional injuries,Ohio
6329,Unintentional injuries,Oklahoma
6330,Unintentional injuries,Oregon
6331,Unintentional injuries,Pennsylvania
6332,Unintentional injuries,Rhode Island
6333,Unintentional injuries,South Carolina
6334,Unintentional injuries,South Dakota
6335,Unintentional injuries,Tennessee
6336,Unintentional injuries,Texas
6337,Unintentional injuries,United States
6338,Unintentional injuries,Utah
6339,Unintentional injuries,Vermont
6340,Unintentional injuries,Virginia
6341,Unintentional injuries,Washington
6342,Unintentional injuries,West Virginia
6343,Unintentional injuries,Wisconsin
6344,Unintentional injuries,Wyoming
6345,All causes,Alabama
6346,All causes,Alaska
6347,All causes,Arizona
6348,All causes,Arkansas
6349,All causes,California
6350,All causes,Colorado
6351,All causes,Connecticut
6352,All causes,Delaware
6353,All causes,District of Columbia
6354,All causes,Florida
6355,All causes,Georgia
6356,All causes,Hawaii
6357,All causes,Idaho
6358,All causes,Illinois
6359,All causes,Indiana
6360,All causes,Iowa
6361,All causes,Kansas
6362,All causes,Kentucky
6363,All causes,Louisiana
6364,All causes,Maine
6365,All causes,Maryland
6366,All causes,Massachusetts
6367,All causes,Michigan
6368,All causes,Minnesota
6369,All causes,Mississippi
6370,All causes,Missouri
6371,All causes,Montana
6372,All causes,Nebraska
6373,All causes,Nevada
6374,All causes,New Hampshire
6375,All causes,New Jersey
6376,All causes,New Mexico
6377,All causes,New York
6378,All causes,North Carolina
6379,All causes,North Dakota
6380,All causes,Ohio
6381,All causes,Oklahoma
6382,All causes,Oregon
6383,All causes,Pennsylvania
6384,All causes,Rhode Island
6385,All causes,South Carolina
6386,All causes,South Dakota
6387,All causes,Tennessee
6388,All causes,Texas
6389,All causes,United States
6390,All causes,Utah
6391,All causes,Vermont
6392,All causes,Virginia
6393,All causes,Washington
6394,All causes,West Virginia
6395,All causes,Wisconsin
6396,All causes,Wyoming
6397,Alzheimer's disease,Alabama
6398,Alzheimer's disease,Alaska
6399,Alzheimer's disease,Arizona
6400,Alzheimer's disease,Arkansas
6401,Alzheimer's disease,California
6402,Alzheimer's disease,Colorado
6403,Alzheimer's disease,Connecticut
6404,Alzheimer's disease,Delaware
6405,Alzheimer's disease,District of Columbia
6406,Alzheimer's disease,Florida
6407,Alzheimer's disease,Georgia
6408,Alzheimer's disease,Hawaii
6409,Alzheimer's disease,Idaho
6410,Alzheimer's disease,Illinois
6411,Alzheimer's disease,Indiana
6412,Alzheimer's disease,Iowa
6413,Alzheimer's disease,Kansas
6414,Alzheimer's disease,Kentucky
6415,Alzheimer's disease,Louisiana
6416,Alzheimer's disease,Maine
6417,Alzheimer's disease,Maryland
6418,Alzheimer's disease,Massachusetts
6419,Alzheimer's disease,Michigan
6420,Alzheimer's disease,Minnesota
6421,Alzheimer's disease,Mississippi
6422,Alzheimer's disease,Missouri
6423,Alzheimer's disease,Montana
6424,Alzheimer's disease,Nebraska
6425,Alzheimer's disease,Nevada
6426,Alzheimer's disease,New Hampshire
6427,Alzheimer's disease,New Jersey
6428,Alzheimer's disease,New Mexico
6429,Alzheimer's disease,New York
6430,Alzheimer's disease,North Carolina
6431,Alzheimer's disease,North Dakota
6432,Alzheimer's disease,Ohio
6433,Alzheimer's disease,Oklahoma
6434,Alzheimer's disease,Oregon
6435,Alzheimer's disease,Pennsylvania
6436,Alzheimer's disease,Rhode Island
6437,Alzheimer's disease,South Carolina
6438,Alzheimer's disease,South Dakota
6439,Alzheimer's disease,Tennessee
6440,Alzheimer's disease,Texas
6441,Alzheimer's disease,United States
6442,Alzheimer's disease,Utah
6443,Alzheimer's disease,Vermont
6444,Alzheimer's disease,Virginia
6445,Alzheimer's disease,Washington
6446,Alzheimer's disease,West Virginia
6447,Alzheimer's disease,Wisconsin
6448,Alzheimer's disease,Wyoming
6449,Stroke,Alabama
6450,Stroke,Alaska
6451,Stroke,Arizona
6452,Stroke,Arkansas
6453,Stroke,California
6454,Stroke,Colorado
6455,Stroke,Connecticut
6456,Stroke,Delaware
6457,Stroke,District of Columbia
6458,Stroke,Florida
6459,Stroke,Georgia
6460,Stroke,Hawaii
6461,Stroke,Idaho
6462,Stroke,Illinois
6463,Stroke,Indiana
6464,Stroke,Iowa
6465,Stroke,Kansas
6466,Stroke,Kentucky
6467,Stroke,Louisiana
6468,Stroke,Maine
6469,Stroke,Maryland
6470,Stroke,Massachusetts
6471,Stroke,Michigan
6472,Stroke,Minnesota
6473,Stroke,Mississippi
6474,Stroke,Missouri
6475,Stroke,Montana
6476,Stroke,Nebraska
6477,Stroke,Nevada
6478,Stroke,New Hampshire
6479,Stroke,New Jersey
6480,Stroke,New Mexico
6481,Stroke,New York
6482,Stroke,North Carolina
6483,Stroke,North Dakota
6484,Stroke,Ohio
6485,Stroke,Oklahoma
6486,Stroke,Oregon
6487,Stroke,Pennsylvania
6488,Stroke,Rhode Island
6489,Stroke,South Carolina
6490,Stroke,South Dakota
6491,Stroke,Tennessee
6492,Stroke,Texas
6493,Stroke,United States
6494,Stroke,Utah
6495,Stroke,Vermont
6496,Stroke,Virginia
6497,Stroke,Washington
6498,Stroke,West Virginia
6499,Stroke,Wisconsin
6500,Stroke,Wyoming
6501,CLRD,Alabama
6502,CLRD,Alaska
6503,CLRD,Arizona
6504,CLRD,Arkansas
6505,CLRD,California
6506,CLRD,Colorado
6507,CLRD,Connecticut
6508,CLRD,Delaware
6509,CLRD,District of Columbia
6510,CLRD,Florida
6511,CLRD,Georgia
6512,CLRD,Hawaii
6513,CLRD,Idaho
6514,CLRD,Illinois
6515,CLRD,Indiana
6516,CLRD,Iowa
6517,CLRD,Kansas
6518,CLRD,Kentucky
6519,CLRD,Louisiana
6520,CLRD,Maine
6521,CLRD,Maryland
6522,CLRD,Massachusetts
6523,CLRD,Michigan
6524,CLRD,Minnesota
6525,CLRD,Mississippi
6526,CLRD,Missouri
6527,CLRD,Montana
6528,CLRD,Nebraska
6529,CLRD,Nevada
6530,CLRD,New Hampshire
6531,CLRD,New Jersey
6532,CLRD,New Mexico
6533,CLRD,New York
6534,CLRD,North Carolina
6535,CLRD,North Dakota
6536,CLRD,Ohio
6537,CLRD,Oklahoma
6538,CLRD,Oregon
6539,CLRD,Pennsylvania
6540,CLRD,Rhode Island
6541,CLRD,South Carolina
6542,CLRD,South Dakota
6543,CLRD,Tennessee
6544,CLRD,Texas
6545,CLRD,United States
6546,CLRD,Utah
6547,CLRD,Vermont
6548,CLRD,Virginia
6549,CLRD,Washington
6550,CLRD,West Virginia
6551,CLRD,Wisconsin
6552,CLRD,Wyoming
6553,Diabetes,Alabama
6554,Diabetes,Alaska
6555,Diabetes,Arizona
